state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"South Carolina","south-carolina","SC","sc","3","false","false","D000615","2057","N00030752","47967","H0SC03077","1477","Q1027026","kg:/m/0ddgp1k","representative","republican","Jeff Duncan","jeff-duncan","Jeff",,"Duncan",,,"JEFF DUHN-kin","male","white-american","southern-baptist","no","1966-01-07","2011-01-05","2023-01-03","Jeff Duncan, a Representative from South Carolina; born in Greenville, Greenville County, S.C., January 7, 1966; graduated from Ware Shoals High School, Ware Shoals, S.C., 1984; B.A., Clemson University, Clemson, S.C., 1988; banker; real estate broker; member of the South Carolina state house of representatives, 2003-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-5301","202-225-3216","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://jeffduncan.house.gov","https://jeffduncan.house.gov/contact-me/email-me","https://facebook.com/RepJeffDuncan","RepJeffDuncan","https://twitter.com/RepJeffDuncan","https://cdn.civil.services/us-house/headshots/512x512/jeff-duncan.jpg"
"South Carolina","south-carolina","SC","sc","4","false","false","T000480",,"N00042715","168923","H8SC04250",,,,"representative","republican","William Timmons","william-timmons","William","R.","Timmons","IV",,"WIL-yem TI-menz","male","white-american","unspecified","no","1984-04-30","2019-01-03","2023-01-03","William Timmons is the Republican representative from South Carolina's 4th Congressional District in the U.S. House. Timmons was elected to the office on November 6, 2018.","202-225-6030",,"38.8863235","-77.011373","313 Cannon HOB, Washington, DC 20003","313",,"Cannon HOB",,,"Washington","DC","20003",,"https://timmons.house.gov","https://timmons.house.gov/contact","https://facebook.com/HouseRepublicans","housegop","https://twitter.com/housegop","https://cdn.civil.services/us-house/headshots/512x512/william-timmons.jpg"
"South Carolina","south-carolina","SC","sc","5","false","false","N000190",,"N00027783","47930","H8SC05158","2248","Q7287914",,"representative","republican","Ralph Norman","ralph-norman","Ralph","Warren","Norman","Jr.",,"RALF NOR-men","male","white-american","presbyterian","no","1953-06-20","2017-06-26","2023-01-03","Ralph Norman was born in York County, South Carolina, and currently resides in Rock Hill, where he is a real estate developer at the Warren Norman Company, a business founded by and named after Norman's father. He and his wife, Elaine have 4 children and 15 grandchildren.","202-225-5501",,"38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://norman.house.gov","https://norman.house.gov/contact","https://facebook.com/RepRalphNorman","RepRalphNorman","https://twitter.com/RepRalphNorman","https://cdn.civil.services/us-house/headshots/512x512/ralph-norman.jpg"
"South Carolina","south-carolina","SC","sc","6","false","false","C000537","208","N00002408","27066","H2SC02042","192","Q1289889","kg:/m/03c469","house-majority-whip","democrat","James Clyburn","james-clyburn","James","E.","Clyburn",,,"JAYMZ KLAHY-bern","male","african-american","african-methodist","no","1940-07-21","1993-01-05","2023-01-03","James Clyburn, (relative of George Washington Murray), a Representative from South Carolina; born in Sumter, Sumter County, S.C., July 21, 1940; graduated from Mather Academy, Camden, S.C., 1957; B.S., South Carolina State University, Orangeburg, S.C., 1961; teacher; employment counselor, South Carolina state employment security commission, 1965-1966; director, Charleston County, S.C., neighborhood youth corps and new careers projects, 1966-1968; executive director, South Carolina state commission for farm workers, 1968-1971; staff, Governor John C. West of South Carolina, 1971-1974; South Carolina human affairs commissioner, 1974-1992; elected as a Democrat to the One Hundred Third and to the twelve succeeding Congresses (January 3, 1993-present); chair, House Democratic Caucus (One Hundred Ninth Congress); majority whip (One Hundred Tenth and One Hundred Eleventh Congresses); assistant Democratic leader (One Hundred Twelfth through One Hundred Fifteenth Congresses).","202-225-3315","202-225-2313","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://clyburn.house.gov","https://clyburn.house.gov/contact-me/email-me","https://facebook.com/jameseclyburn","Clyburn","https://twitter.com/Clyburn","https://cdn.civil.services/us-house/headshots/512x512/james-clyburn.jpg"
"South Carolina","south-carolina","SC","sc","7","false","false","R000597","2160","N00033832","132382","H2SC07066","1796","Q3956858","kg:/m/03wg1mb","representative","republican","Tom Rice","tom-rice","Tom",,"Rice",,,"TAHM RICE","male","white-american","episcopalian","no","1957-08-04","2013-01-03","2023-01-03","Tom Rice, a Representative from South Carolina; born in Myrtle Beach, Horry County, S.C., August 4, 1957; B.S., University of South Carolina, Columbia, S.C., 1979; M.A., University of South Carolina, Columbia, S.C., 1982; J.D., University of South Carolina, Columbia, S.C., 1982; lawyer, private practice; accountant; chairman of the Horry County, S.C., council, 2010-2012; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-9895","202-225-9690","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://rice.house.gov","https://rice.house.gov/contact","https://facebook.com/reptomrice","RepTomRice","https://twitter.com/RepTomRice","https://cdn.civil.services/us-house/headshots/512x512/tom-rice.jpg"
"South Dakota","south-dakota","SD","sd",,"true","false","J000301",,"N00040559","48307","H8SD01055",,,,"representative","republican","Dusty Johnson","dusty-johnson","Dusty",,"Johnson",,,"DUS-tee JAWN-sen","male","white-american","unspecified","no","1976-09-30","2019-01-03","2023-01-03","Dusty Johnson is the Republican representative from South Dakota's At-Large Congressional District in the U.S. House. Johnson was elected to the office on November 6, 2018.","202-225-2801",,"38.8863235","-77.011373","522 Longworth HOB, Washington, DC 20003","522",,"Longworth HOB",,,"Washington","DC","20003",,"https://dustyjohnson.house.gov","https://dustyjohnson.house.gov/contact","https://facebook.com/HouseRepublicans","housegop","https://twitter.com/housegop","https://cdn.civil.services/us-house/headshots/512x512/dusty-johnson.jpg"
"Tennessee","tennessee","TN","tn","1","false","false","H001086",,,,"H0TN01118",,,,"representative","republican","Diana Harshbarger","diana-harshbarger","Diana",,"Harshbarger",,,"di-ah-na harsh-bar-ger","female","white-american","baptist","no","1960-01-01","2021-01-03","2023-01-03","Harshbarger received a bachelor's degree from East Tennessee State University and a pharmacy doctorate from Mercer University College. She was a director of American Inhalation Specialists, a pharmaceutical company, and served as its president from at least 2000 to 2013. At the time of the primary, Harshbarger was working as a licensed pharmacist.","202-225-6356",,"38.8863235","-77.011373","167 Cannon House Office Building Washington DC 20515-4201","167",,"Cannon",,,"House Office Building Washington","DC","20515",,"https://harshbarger.house.gov","https://harshbarger.house.gov/contact","https://facebook.com/RepDianaHarshbarger","RepHarshbarger","https://twitter.com/RepHarshbarger","https://cdn.civil.services/us-house/headshots/512x512/diana-harshbarger.jpg"
"Tennessee","tennessee","TN","tn","2","false","false","B001309",,"N00041594","24379","H8TN02119",,,,"representative","republican","Tim Burchett","tim-burchett","Tim",,"Burchett",,,"TIM BUR-chet","male","white-american","unspecified","no","1964-08-25","2019-01-03","2023-01-03","Tim Burchett is the Republican representative from Tennessee's 2nd Congressional District in the U.S. House. Burchett was elected to the office on November 6, 2018.","202-225-5435",,"38.8863235","-77.011373","227 Longworth HOB, Washington, DC 20003","227",,"Longworth HOB",,,"Washington","DC","20003",,"https://burchett.house.gov","https://burchett.house.gov/contact","https://facebook.com/HouseRepublicans","housegop","https://twitter.com/housegop","https://cdn.civil.services/us-house/headshots/512x512/tim-burchett.jpg"
"Tennessee","tennessee","TN","tn","3","false","false","F000459","2061","N00030815","123456","H0TN03254","1481","Q521959","kg:/m/0ddd54f","representative","republican","Chuck Fleischmann","chuck-fleischmann","Chuck",,"Fleischmann",,,"CHUCK FLAHY-shmin","male","white-american","christian","no","1962-10-11","2011-01-05","2023-01-03","Chuck Fleischmann, a Representative from Tennessee; born in Ooltewah, Hamilton County, Tenn., October 11, 1962; B.A., University of Illinois, Urbana-Champaign, Ill., 1983; J.D., University of Tennessee, Knoxville, Tenn., 1986; lawyer, private practice; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-3271","202-225-3494","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://fleischmann.house.gov","https://fleischmann.house.gov/contact-me/email-me","https://facebook.com/repchuck","RepChuck","https://twitter.com/RepChuck","https://cdn.civil.services/us-house/headshots/512x512/chuck-fleischmann.jpg"
"Tennessee","tennessee","TN","tn","4","false","false","D000616","2062","N00030957","123473","H0TN04195","1482","Q2260839","kg:/m/09k4h2_","representative","republican","Scott DesJarlais","scott-desjarlais","Scott",,"DesJarlais",,,"SKAHT DAY-zher-lay","male","white-american","episcopalian","no","1964-02-21","2011-01-05","2023-01-03","Scott DesJarlais, a Representative from Tennessee; born in Des Moines, Polk County, Iowa, February 21, 1964; graduated from Brown High School, Sturgis, S.Dak., 1982; B.S., University of South Dakota, Vermillion, S.Dak., 1987; M.D., University of South Dakota, Vermillion, S.Dak., 1991; physician; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-6831","202-226-5172","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://desjarlais.house.gov","https://desjarlais.house.gov/contact/email-me","https://facebook.com/ScottDesJarlaisTN04","DesJarlaisTN04","https://twitter.com/DesJarlaisTN04","https://cdn.civil.services/us-house/headshots/512x512/scott-desjarlais.jpg"
"Tennessee","tennessee","TN","tn","5","false","false","C000754","231","N00003132","48891","H2TN05131","196","Q973737","kg:/m/03tm2p","representative","democrat","Jim Cooper","jim-cooper","Jim",,"Cooper",,,"JIM KOO-per [Rhymes with Booker]","male","white-american","episcopalian","no","1954-06-19","1983-01-03","2023-01-03","Jim Cooper, a Representative from Tennessee; born in Nashville, Davidson County, Tenn., June 19, 1954; graduated from Groton School, Groton, Mass., 1972; B.A., University of North Carolina (Morehead Scholar), Chapel Hill, N.C., 1975; M.A., Oxford University (Rhodes Scholar), Oxford, England, 1977; J.D., Harvard University Law School, Cambridge, Mass., 1980; lawyer, private practice; adjunct professor, Vanderbilt University, Nashville, Tenn.; elected as a Democrat to the Ninety-eighth and to the five succeeding Congresses (January 3, 1983-January 3, 1995); was not a candidate for reelection to the One Hundred Fourth Congress in 1994, but was an unsuccessful candidate for election to the United States Senate; investment banker; elected as a Democrat to the One Hundred Eighth and to the seven succeeding Congresses (January 3, 2003-present).","202-225-4311","202-226-1035","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://cooper.house.gov","https://cooper.house.gov/contact","https://facebook.com/JimCooper","repjimcooper","https://twitter.com/repjimcooper","https://cdn.civil.services/us-house/headshots/512x512/jim-cooper.jpg"
"Tennessee","tennessee","TN","tn","6","false","false","R000612",,"N00041599","180452","H8TN06094",,,,"representative","republican","John Rose","john-rose","John","W.","Rose",,,"JOAN ROAZ","male","white-american","unspecified","no","1965-02-23","2019-01-03","2023-01-03","John Rose is the Republican representative from Tennessee's 6th Congressional District in the U.S. House. Rose was elected to the office on November 6, 2018.","202-225-4231",,"38.8863235","-77.011373","329 Longworth HOB, Washington, DC 20003","329",,"Longworth HOB",,,"Washington","DC","20003",,"https://johnrose.house.gov","https://johnrose.house.gov/contact","https://facebook.com/HouseRepublicans","housegop","https://twitter.com/housegop","https://cdn.civil.services/us-house/headshots/512x512/john-rose.jpg"
"Tennessee","tennessee","TN","tn","7","false","false","G000590",,"N00041873","139030","H8TN07076",,,,"representative","republican","Mark Green","mark-green","Mark","E.","Green",,,"MARK GREEN","male","white-american","unspecified","no","1964-11-08","2019-01-03","2023-01-03","Mark Green is the Republican representative from Tennessee's 7th Congressional District in the U.S. House. Green was elected to the office on November 6, 2018.","202-225-2811",,"38.8863235","-77.011373","533 Cannon HOB, Washington, DC 20003","533",,"Cannon HOB",,,"Washington","DC","20003",,"https://markgreen.house.gov","https://markgreen.house.gov/contact","https://facebook.com/HouseRepublicans","housegop","https://twitter.com/housegop","https://cdn.civil.services/us-house/headshots/512x512/mark-green.jpg"
"Tennessee","tennessee","TN","tn","8","false","false","K000392",,"N00025445","48997","H2TN07103","2236","Q26923148",,"representative","republican","David Kustoff","david-kustoff","David",,"Kustoff",,,"DAY-vid KUSS-tawf","male","white-american","jewish","no","1966-10-08","2017-01-03","2023-01-03","David Kustoff, a Representative from Tennessee; born in Memphis, Tenn., October 8, 1966; graduated from White Station High School, Memphis, Shelby County, Tenn., 1985; B.B.A., University of Memphis, Memphis, Tenn., 1989; J.D., University of Memphis, Memphis, Tenn., 1992; lawyer, private practice; United States Attorney for the Western District of Tennessee, 2006-2008; unsuccessful candidate for nomination to the One Hundred Eighth Congress in 2002; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-4714","202-225-1765","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://kustoff.house.gov","https://kustoff.house.gov/contact/email","https://facebook.com/KustoffForCongress","DavidKustoff","https://twitter.com/DavidKustoff","https://cdn.civil.services/us-house/headshots/512x512/david-kustoff.jpg"
